ITIN_ID,YEAR,QUARTER,ORIGIN,ORIGIN_COUNTRY,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ROUNDTRIP,REPORTING_CARRIER,PASSENGERS,ITIN_FARE,DESTINATION
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,465,MKE
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,445,RSW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,457,BNA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,545,SEA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,837,SLC
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,9,218,MSP
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,1635,HNL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,397,CLT
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,0,OGG
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,660,DFW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,678,GSO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,716,TPA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,1129,MIA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,688,LAX
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,792,BWI
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,0,FLL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,300,DTW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,435,LGA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,705,RSW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,578,TPA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,251,DCA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,1890,SNA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,799,PHX
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,341,BNA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,552,FLL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,298,TPA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,876,BOS
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,349,SLC
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,548,JAX
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,539,TUS
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,345,AUS
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,823,IAH
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,389,BOS
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,245,BHM
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,301,RSW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,603,DAY
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,46,ONT
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,622,DFW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,1158,DCA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,325,DEN
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,961,SAN
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,268,MDW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,0,FLL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,657,MIA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,461,EYW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,358,MCO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,0,OGG
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,438,PHX
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,1020,SJU
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,564,MCO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,386,LAS
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,0,MIA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,475,LGA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,608,ANC
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,692,SFO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,431,BWI
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,517,MCO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,714,MSP
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,321,TPA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,249,LAS
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,0,HNL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,798,RSW
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,533,BNA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,546,MCO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,386,STL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,571,SFO
2.01913E+11,2019,1,ABR,US,SD,South Dakota,0,OO,1,22,MSP
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,564,PDX
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,432,TPA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,414,ATL
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,4390,ORD
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,936,MIA
2.01913E+11,2019,1,ABR,US,SD,South Dakota,1,OO,1,514,MSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,2,205,SAT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,375,IAH
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,836,BOS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,334,CLE
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,159,PBI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1290,SAN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,679,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1163,OGG
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,11,SAT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1032,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1750,SMF
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,398,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,604,PDX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,388,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,633,PHX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,959,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,351,SDF
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,700,MDW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,556,ORD
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,196,TPA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,510,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,865,FWA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,257,ORD
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,891,IAD
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,674,TUS
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,384,GSO
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,2,174,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,419,SAN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,985,MSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,446,RST
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,782,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,522,LAX
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,193,JAN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,497,PIT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1124,MSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,500,CLT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,452,BWI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,369,MCO
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,413,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,556,CLT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,466,MTJ
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,887,DEN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,2,839,SAN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,197,ORD
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,393,CAK
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,659,AEX
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,164,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,759,MLU
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,831,SFO
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,256,GPT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,742,PHX
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,509,SLC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,519,AVP
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,411,ABE
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,339,MCO
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,462,MEM
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,831,LAX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,197,MDW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,582,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,335,ALB
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,484,RDU
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,145,IND
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,768,SAT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,639,DSM
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,517,ORF
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,386,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,277,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,380,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,853,FAT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,351,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,521,RIC
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,514,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,469,CVG
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,364,HOU
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,487,AVL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,708,SMF
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,456,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,805,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,908,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1817,SLC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,530,MIA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,514,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,1105,DEN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,968,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,329,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,775,PHX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,390,AUS
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,652,BNA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1120,LAX
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,177,JFK
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,473,JFK
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,696,MDT
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,574,SEA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,828,CLT
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,2,481,MCI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,326,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,5,MSY
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,737,HOU
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,202,RIC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,637,SMF
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,673,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1236,SNA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,435,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,441,DEN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,239,MEM
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,672,BNA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,318,IAH
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,522,MSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,679,SBN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,547,SAT
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,464,BWI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,427,LEX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,775,DEN
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,266,RDU
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,521,PHL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,679,ATW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,853,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,456,CWA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,755,MCI
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,393,DAL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,473,BTR
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,483,RDU
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,595,RSW
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,324,GSO
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,515,FNT
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,320,HOU
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,222,FLL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,443,IND
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,189,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,768,LAX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,329,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,638,BOS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,591,CVG
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,530,TUL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,395,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,2,324,CHA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,401,HOU
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,423,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,626,GRB
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,229,FLL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,531,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,492,LIT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,783,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,370,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,593,GRB
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,349,XNA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,183,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,439,OAJ
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,343,AUS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,795,PHL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,489,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,474,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,379,ORF
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,683,HNL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,2539,SAN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,502,ORD
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,670,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,608,PHX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,349,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,269,HOU
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,441,BOI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,486,BOS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,597,OMA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,528,CLT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,512,MSN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,738,CLT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,636,MCI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,489,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,590,LAX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,533,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,432,BWI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,313,IND
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,569,SAN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,529,BNA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,705,BWI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,714,CVG
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1369,HNL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,37,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,407,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,177,HPN
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,520,AUS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1057,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,584,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,337,CMH
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,11,SMF
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,585,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,411,CAK
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,359,BWI
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,379,MIA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,589,MIA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1724,PDX
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,433,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,319,DAL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,286,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,481,MSY
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,580,SLC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,345,ICT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,762,EWR
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,275,AUS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,339,EVV
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,493,MIA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,741,MEM
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1078,IAH
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,640,XNA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,803,IAH
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,811,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,561,LGA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,834,SEA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,505,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,389,DEN
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1736,HNL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,480,MSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,11,PIT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,709,OKC
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,594,PSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,963,MCI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,392,SYR
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,298,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,756,ONT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,198,ATL
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,364,SHV
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,457,IAH
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,592,CLE
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,553,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,229,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1217,OGG
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,303,SAT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,854,MDT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,516,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,11,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,887,ORF
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,344,HOU
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,389,GPT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,448,GSP
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,800,BOS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,737,OKC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1091,OGG
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,180,MIA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,347,SEA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,5,855,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,132,BWI
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,797,DTW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,351,SLC
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,342,RIC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,573,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,372,ORD
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,372,ANC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,496,BOS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1382,ANC
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,294,SJC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,2,11,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,393,DFW
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,2,289,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,721,DTW
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,623,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,360,RDU
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,529,OAJ
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,712,SLC
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,511,GSO
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1534,HNL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,1032,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,457,CVG
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,373,IND
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,765,DCA
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,514,ELP
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,469,MSY
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,804,CLT
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,797,LAS
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,478,MSY
2.01913E+11,2019,1,ABY,US,GA,Georgia,0,OO,1,440,STL
2.01913E+11,2019,1,ABY,US,GA,Georgia,1,OO,1,464,MTJ
